0,A,B,C,D,E,F,G,H,I,J,L,M,N,O,P,Q,S,T,U,V,W
2018-03-26,11968.371428571429,597587.7857142857,6518.285714285715,1400557.2620428572,89420.16428571427,160448.07142857142,95935.5,1928811.5714285716,2556860.571428572,392802.65165142855,408947.9550685714,435844.2975428571,1225576.7142857143,1585188.0571428572,1336000.0714285714,159439.85714285713,937286.7427571428,1582672.1785714286,0.0,827920.5285714286,155501.61714285714
2018-03-27,11039.7,598880.4714285714,6477.571428571428,1402187.7906857145,90329.37857142858,161443.14285714287,95961.37142857142,1936616.857142857,2559408.0,394109.3082485714,410403.7295671429,443617.2228857143,1230177.0,1592994.657142857,1330627.5,159534.81428571432,943412.6715,1581744.107142857,0.0,825661.6714285715,155630.42857142858
2018-03-28,11372.942857142858,601417.8571428572,6557.428571428572,1413649.8564857144,91324.47857142855,163081.26785714287,96502.2,1953860.142857143,2585550.4285714286,397654.08740857145,417302.8929114285,443150.5498857143,1240272.2857142857,1612571.2714285715,1343723.6785714286,163921.61428571428,951851.5274714286,1592747.357142857,0.0,840418.9142857144,157793.92571428572
2018-03-29,11049.0,599321.9285714285,6488.428571428572,1410914.100685714,94406.37857142856,162974.76785714287,97096.95714285717,1952933.2857142857,2604601.1428571427,399161.1044514286,417057.7132414285,447063.9055142857,1250296.7142857143,1623191.2857142857,1351829.25,161209.38571428577,955813.1729285716,1597509.107142857,0.0,833522.1571428571,156735.8371428571
2018-03-30,12438.157142857142,601187.8285714285,6512.857142857143,1413051.776357143,94342.07142857143,161714.07142857142,97360.71428571428,1963335.857142857,2611513.1428571427,402359.0022542857,419217.87190428574,450853.5517857143,1261623.857142857,1635319.9,1362509.0357142857,164163.58571428573,955074.6737857144,1602270.2142857143,0.0,833614.3142857143,156888.7542857143
2018-03-31,12080.27142857143,603314.9857142858,6494.571428571428,1426234.647785714,95109.43928571428,160479.42857142858,96805.05714285714,1974790.857142857,2624142.714285714,402803.62145,421269.0135328571,450714.8853428572,1264030.5714285714,1646839.7285714285,1365005.892857143,166993.1,963216.0186142856,1604026.7142857143,0.0,832003.8857142857,157770.5257142857
2018-04-01,11637.642857142857,601448.4,6460.0,1419557.4209142856,94837.57499999998,159026.44642857142,95456.30000000002,1968146.7142857143,2634017.285714286,403292.7498928571,422284.2896457143,453595.2834,1264631.2857142857,1642185.5285714285,1369900.607142857,165552.75714285715,956801.9309,1592598.75,0.0,819230.9285714285,156863.81285714285
2018-04-02,11936.057142857142,602268.1571428572,6537.0,1422312.8991714283,95607.8142857143,158408.9107142857,94167.01428571428,1980425.857142857,2636104.285714286,405442.9101342857,427561.44299,452268.1613142857,1271928.857142857,1657875.485714286,1372654.9285714286,164203.07142857142,967197.7152714283,1599294.75,0.0,820846.6,157997.11571428573
2018-04-03,11609.7,602710.5285714286,6587.571428571428,1426965.0979,95143.40357142856,156739.7857142857,92627.37142857144,1984593.4285714289,2645037.714285714,406576.87188571424,428051.29916571424,450089.0802857143,1266097.142857143,1660002.6,1386673.9285714286,168309.5,971887.8143,1606023.4285714286,0.0,820728.1714285715,157879.96714285715
2018-04-04,11612.142857142857,599826.4285714285,6484.142857142857,1422433.7521285715,93608.37857142858,155268.2142857143,90828.57142857143,1977246.857142857,2634001.571428572,405469.8101171428,423034.3327528572,449258.15036,1262978.5714285714,1653817.642857143,1390330.607142857,165032.15714285715,970521.203,1601710.2857142857,0.0,804147.8857142858,153097.80571428573
2018-04-05,11857.6,599304.4,6523.285714285715,1417157.1289714288,91653.26785714286,154229.98214285713,88768.48571428572,1979948.142857143,2612008.571428572,404894.2563785714,421161.5363371428,446704.6620385714,1254354.5714285714,1635154.7142857143,1391008.607142857,162851.65714285715,957663.8138428573,1594374.857142857,0.0,798900.5428571429,149766.79714285713
2018-04-06,11530.971428571427,595983.0,6466.0,1416366.584642857,90822.075,154600.125,87259.47142857143,1969858.7142857143,2599990.714285714,401113.7820014286,418245.9623528571,441656.41181,1248836.5714285714,1619921.6857142856,1389396.4285714286,161543.84285714285,961072.0547285714,1581106.5,0.0,813201.3571428572,155000.41142857145
2018-04-07,11621.885714285714,590875.2571428571,6466.428571428572,1404961.3242857142,90107.72142857144,154033.3392857143,86597.6,1957607.0,2601579.1428571427,399106.01842,416192.8934757143,438832.5356385714,1242813.2857142857,1619607.0714285714,1386851.25,161372.05714285714,951788.1483857144,1633889.357142857,0.0,807329.0857142856,154158.56857142856
2018-04-08,12177.2,593481.4571428571,6439.571428571428,1408148.7341857145,89590.76785714286,154490.60714285713,86260.81428571428,1958538.7142857143,2593531.285714286,400562.5370628572,413563.0724842857,439116.3894814285,1236039.2857142857,1625574.2,1379914.7142857143,161290.75714285715,954897.9942714284,1635661.5,0.0,805850.7285714287,151630.16142857142
2018-04-09,11789.128571428571,591898.1142857143,6368.857142857143,1402656.2206571426,88948.54285714285,154076.51785714287,86296.11428571427,1937079.857142857,2589073.0,395505.3591628572,397785.95172000007,450245.9290957143,1230065.7142857143,1602657.0714285714,1379435.25,159516.7142857143,941002.7147571428,1627065.2142857143,0.0,805008.9857142856,149968.83571428573
2018-04-10,12501.728571428572,589078.2571428571,6353.0,1393787.1584571428,88394.1,154493.1607142857,86414.48571428572,1931782.0,2592310.8571428573,395093.6580442857,388327.7784028571,458159.8206957143,1226917.7142857143,1592748.085714286,1375314.107142857,157282.58571428573,935721.0137714286,1624689.857142857,0.0,800528.3142857142,149239.29428571428
2018-04-11,11795.057142857142,591654.0,6418.428571428572,1396856.0323285717,89164.8107142857,154550.3392857143,86757.51428571428,1935551.5714285716,2598135.0,397089.46990714286,380527.0751242857,469266.79950714286,1236299.142857143,1606584.6714285712,1378035.107142857,159264.8,943411.3258142855,1637100.75,0.0,807357.2714285713,153677.30857142858
2018-04-12,11657.414285714289,592274.4,6398.428571428572,1403375.3847285716,89680.71428571429,155947.39285714287,87475.34285714287,1942908.0,2624009.1428571427,398073.78063428577,374786.0151157143,480617.4646571429,1241823.2857142857,1614479.4571428571,1378941.857142857,166496.85714285713,947386.4718428572,1647626.4642857143,0.0,808691.0857142856,157008.26142857145
2018-04-13,11659.514285714287,593688.7857142857,6441.857142857143,1400021.8530571428,89762.625,158044.17857142858,87984.8857142857,1940458.0,2631373.4285714286,398839.04923,364535.4735257143,493796.09450000006,1236835.2857142857,1623641.7142857143,1380036.107142857,169429.37142857144,946090.8228428572,1663985.4642857143,0.0,790539.2857142857,152379.57428571428
2018-04-14,11557.214285714286,593253.4142857143,6436.142857142857,1392378.6916,88483.67142857143,160366.85714285713,88151.91428571429,1933215.7142857143,2612708.714285714,397407.7712285714,350320.2415814286,500466.8819571428,1236243.2857142857,1605406.2571428572,1373028.4285714286,167321.18571428568,943008.3934857144,1597472.892857143,0.0,779052.3571428572,147912.16142857145
2018-04-15,10880.24285714286,593508.8714285714,6486.0,1388459.6269,88593.23571428572,162283.82142857142,88521.12857142856,1933106.7142857143,2624004.8571428573,396958.1938857142,343564.56855,510639.5339428572,1238739.857142857,1602414.842857143,1385985.0,168980.18571428573,944212.8725428572,1592882.357142857,0.0,776362.4,150743.4685714286
2018-04-16,12081.871428571429,593615.1428571428,6519.0,1387682.5349428572,88058.33571428573,165477.125,88464.54285714286,1942221.5714285716,2637583.571428572,397518.9898114285,345916.3070271429,507750.69738571433,1242019.5714285714,1613458.3285714283,1384183.392857143,170692.08571428573,949071.5201714288,1592718.107142857,0.0,772886.4571428571,151416.72
2018-04-17,11689.871428571429,593240.6142857143,6511.428571428572,1387216.5084285715,87807.0,166863.26785714287,88482.58571428571,1931879.857142857,2617252.714285714,395733.6064357143,343758.00938,507607.7137,1241785.857142857,1612672.2142857143,1382460.3214285714,167928.47142857144,947112.1581714286,1595137.0714285714,0.0,774456.2857142857,150919.19142857144
2018-04-18,12863.257142857145,592540.6285714286,6534.714285714285,1382616.0494571428,87603.87857142858,169144.7142857143,88583.90000000001,1933037.5714285716,2618989.0,395106.2974257143,343152.3385942858,509453.4058571429,1231823.7142857143,1603088.5285714285,1381901.357142857,166292.32857142857,939036.1771857144,1595281.392857143,0.0,778594.9857142858,151571.29
2018-04-19,14017.357142857143,593040.6857142857,6548.571428571428,1380621.4055142857,87270.68571428572,170456.5892857143,88529.31428571428,1924129.142857143,2622270.0,394275.9384585714,341416.54935428576,510492.4469,1238830.857142857,1608063.4571428571,1386787.0714285714,162617.32857142857,941843.7700428572,1596640.8214285714,0.0,784535.7000000001,151496.55857142856
2018-04-20,15022.014285714287,592878.5,6556.428571428572,1390878.3862857143,87660.03214285713,170676.25,88384.69999999998,1932210.0,2638647.0,395915.0442328571,350420.67177714285,510683.7158,1248074.5714285714,1612909.0428571429,1396422.0,160829.82857142857,940850.0283285714,1588775.142857143,0.0,794184.3714285714,150512.53285714285
2018-04-21,15755.642857142857,593862.8142857143,6611.428571428572,1396132.5171285714,88566.08571428571,171027.30357142858,88219.15714285713,1930670.0,2649856.714285714,400010.4086585714,351946.3098485715,513519.8630714286,1259740.4285714286,1630986.6857142856,1409387.892857143,160034.94285714286,951124.4218142856,1601179.392857143,0.0,808658.9285714285,154593.28857142857
2018-04-22,16116.914285714283,588717.7571428572,6590.428571428572,1386732.8451142856,87755.91428571429,170475.8392857143,87943.1,1916380.7142857143,2643401.571428572,398456.4942157144,350085.00124714285,508170.5877571428,1255330.857142857,1626417.2857142857,1402766.7857142857,158746.5142857143,944388.8029428571,1595459.25,0.0,809712.9285714285,153395.7842857143
2018-04-23,15656.228571428572,587197.9428571428,6560.285714285715,1383554.6770571428,87194.67857142857,169556.94642857142,87544.90000000001,1899618.0,2617322.0,395278.5422042857,347636.11125857144,505284.2581714285,1246816.0,1610904.157142857,1399168.392857143,158371.2857142857,938563.3503,1593358.392857143,0.0,811326.3428571429,150464.56285714285
2018-04-24,14669.942857142858,587201.2857142857,6543.142857142857,1381666.9693142858,86968.91785714286,170291.375,87792.42857142857,1899225.7142857143,2631164.285714286,394663.1939271428,350092.21626285714,502496.97101428575,1240386.142857143,1599350.9428571428,1406216.357142857,157394.25714285715,930993.8621142856,1587861.857142857,0.0,806316.8285714287,150257.73285714284
2018-04-25,13918.314285714285,588986.0714285715,6563.714285714285,1381974.5781285714,87227.2607142857,170364.4107142857,88130.97142857143,1905669.4285714289,2648625.0,396338.8275257143,353046.4530871428,499319.88134285714,1243642.7142857143,1622564.3714285716,1411200.9642857143,156067.81428571427,940407.4520571427,1585267.7142857143,0.0,807396.8285714285,149857.38857142857
2018-04-26,12197.828571428572,586454.1142857143,6578.714285714285,1385359.6321285716,87077.44285714286,170758.23214285713,88176.30000000002,1909158.5714285716,2638583.0,395581.22735857137,355803.2710914286,495016.1451,1231806.7142857143,1634077.9714285715,1410677.5714285714,158208.57142857142,942688.2527142856,1577630.7857142857,0.0,805293.6285714286,150808.98857142855
2018-04-27,10303.085714285711,588220.5000000001,6584.571428571428,1382212.7865285713,86659.38214285715,170941.9642857143,88381.08571428573,1901568.4285714289,2635605.4285714286,393286.2578328572,354263.1631628572,491434.5812,1219914.7142857143,1640866.6714285712,1412647.9285714286,155663.44285714286,944635.8491,1579243.9285714286,0.0,798836.6571428571,151081.2642857143
2018-04-28,10280.528571428573,589728.6142857142,6539.0,1382683.6282285715,86928.40714285713,170837.26785714287,89276.12857142858,1912212.7142857143,2653579.1428571427,391170.53439,357932.27157714294,491311.9466857143,1208849.142857143,1649731.142857143,1413917.7857142857,156552.4,959331.1002571428,1571015.892857143,0.0,796966.6714285713,151384.98142857145
2018-04-29,9828.257142857145,593932.0,6569.857142857143,1397194.7422142855,87730.2,171888.10714285713,90273.51428571428,1926564.857142857,2658195.714285714,392320.3892214285,361503.4185285714,493148.5334428572,1210078.0,1672815.6714285712,1414798.607142857,157820.19999999998,964145.3386,1577244.2142857143,0.0,802560.9714285714,153127.9657142857
2018-04-30,8864.171428571428,597721.9142857144,6556.285714285715,1401082.9762142857,88817.7,172376.94642857142,91108.92857142857,1942341.142857143,2683162.714285714,395271.57138,366011.8836057143,494945.2599571429,1215368.7142857143,1712831.2857142857,1423668.2142857143,157035.7714285714,974383.7593142858,1588440.3214285714,0.0,805651.0857142856,156183.4857142857
2018-05-01,11980.042857142858,599224.6142857142,6348.714285714285,1412923.364142857,89382.58928571429,171574.92857142858,90933.24285714285,1962359.4285714289,2707657.571428572,401193.55951,377695.8067614286,492500.3132142857,1223864.4285714286,1740788.1857142856,1422692.0357142857,158562.32857142857,987015.4123142858,1595577.4285714286,0.0,808728.3571428572,158601.72714285715
2018-05-02,15245.357142857143,599637.4285714285,6310.857142857143,1410356.8685428572,88673.95714285714,169868.85714285713,90407.61428571428,1947951.857142857,2688805.714285714,396795.34851857147,383581.79363428574,489581.4719571429,1217330.7142857143,1732792.0428571426,1418522.142857143,158818.85714285713,980058.1447,1598788.1785714286,0.0,809063.7285714286,157748.9642857143
2018-05-03,19419.84285714286,599582.9571428571,6387.428571428572,1405879.4421285712,88658.65714285713,167107.85714285713,89912.28571428571,1952391.2857142857,2683611.571428572,395475.6605628572,388903.76225999993,483338.53544285713,1216888.0,1729235.142857143,1419123.0,155906.2857142857,978404.8354,1601627.357142857,0.0,803949.2571428571,157689.74
2018-05-04,22470.2,597419.9571428571,6461.857142857143,1407869.7254857144,88979.6357142857,165356.875,89960.17142857143,1954342.0,2687434.8571428573,397614.7472428572,392897.7049228572,476332.2640857143,1211561.5714285714,1731188.6857142858,1411893.4285714286,159586.31428571427,975039.0436285714,1600074.4285714286,0.0,800165.4285714285,157492.65999999997
2018-05-05,23986.17142857143,597649.6714285713,6425.571428571428,1409426.106942857,90044.64642857143,164127.67857142858,90076.8857142857,1951274.5714285716,2671175.4285714286,397679.3941714286,395864.4267128572,468940.6555,1197265.857142857,1723532.7857142857,1405002.0,156642.97142857144,952798.4072857144,1602118.8214285714,0.0,805349.3142857143,160171.1985714286
2018-05-06,26018.02857142857,592934.9,6367.714285714285,1399385.3631714284,90091.02857142856,160987.4642857143,89658.62857142858,1938763.0,2646825.571428572,391111.13059714285,396159.8053871429,455501.3793,1171020.857142857,1682747.357142857,1396506.0,151971.05714285714,939826.1089,1602957.642857143,0.0,794435.3428571428,160509.40285714288
2018-05-07,28126.485714285714,591695.8,6325.714285714285,1406632.1528857143,90316.55357142857,158432.57142857142,89246.58571428573,1954756.4285714289,2653015.1428571427,391866.8400214287,404606.5129857143,451930.6749,1165221.142857143,1666634.5142857146,1412821.1785714286,152774.95714285714,931585.8788142856,1590464.25,0.0,790283.7999999999,160757.12714285715
2018-05-08,28962.07142857143,568484.1571428572,6689.142857142857,1401613.330114286,86628.64285714286,150565.10714285713,90423.72857142858,1942605.7142857143,2644042.1428571427,388455.96380857145,402373.9765814286,448959.8994857143,1160344.7142857143,1665689.9285714286,1419454.8214285714,145029.4,927153.5691571428,1584792.0,0.0,791445.3428571429,160951.21714285715
2018-05-09,28869.114285714284,558833.6,6812.285714285715,1407839.4561285712,85919.07857142857,147783.6607142857,92124.41428571429,1954690.7142857143,2665807.571428572,389284.34515285713,402673.45592857146,443782.1499857143,1159578.4285714286,1668537.1,1426554.3214285714,147224.55714285714,923945.7980428572,1585782.75,0.0,787838.1571428572,161570.55571428573
